ID,Is_Lead
9AVBPCUN,0.15183847
EZYK55RU,0.07377992
XLUTOAMB,0.187094
DWU7CKFE,0.28063172
D6DQQIBU,0.5016426
QHQJZFZU,0.4271322
YP9SF5M4,0.05539193
VMYWFYEL,0.9536534
4XPSMAPQ,0.041630886
FKF7TQWV,0.42440286
FFSKJ4PJ,0.073736675
5UTEZSAB,0.021553207
5NKBKDHR,0.15581378
N3UXDVTF,0.85975164
5OY8PVUA,0.055524077
RSDW4ASM,0.049207475
LH8H3PTS,0.99066937
CSSGZP9Q,0.04699564
SKHABGYI,0.047120806
GFNPT3NG,0.05663162
CBKXYPE7,0.39045033
QGXXYFWE,0.40456453
DTLXTDMB,0.2660988
XQU9XWRT,0.051473938
NZMD3FOP,0.059758756
YHJCEHBM,0.5629077
P8Q24VFD,0.05228293
IMF54OGD,0.09447595
QXTFTJZR,0.20105147
RMBIAZPU,0.40189585
9VCZ5LPR,0.061700016
GSYBHMCW,0.057480503
X7C7Z2C3,0.03545676
FPUWSRYS,0.058919437
XPMQAAKG,0.103447974
EQ3C2DDV,0.29512748
WBBAFNBP,0.98285323
FYH9BSDA,0.32436728
JWNYLDQ2,0.058796015
OWYEXKMJ,0.21441452
PGE7SYWG,0.07373426
6S8GNM6C,0.051132236
EVGXQGGW,0.034460634
G3RBZKVF,0.031933554
WPRYJTHH,0.2795527
6PMYO4NW,0.05231585
4DPCCOT4,0.11004026
EVHK3KNC,0.06391983
C25XPJHR,0.0624135
MRAIW8WJ,0.056445774
FRHEUMRV,0.016548628
TDF6TDHD,0.06296476
MG2YF6UW,0.7657043
7GX9RWEC,0.24620534
6LM5QANA,0.9669717
J3DBQUJR,0.059646003
2O4EUQUG,0.33196267
COA38OVH,0.18076065
NUEETDF8,0.035162184
BP3FKBPZ,0.5031141
EEG8PEV4,0.057641152
G7JWN6JV,0.39269912
ESSIGXVU,0.032684408
8W6YED3T,0.061000194
TNCPHB6Z,0.142671
SD3MES8O,0.065631546
3C3FBK8X,0.09743758
WUMUDSST,0.15602204
4DWPAOIX,0.053417623
5PRTDKXK,0.11544452
HVOBOSSI,0.15993336
4WTK9RBR,0.1619646
FEAFI9GC,0.03071836
EKN8UCSW,0.8519275
LEWKD4PA,0.48993385
B9JENQDR,0.05468769
BGVQQ2QF,0.47553757
SKA2MXXX,0.81967795
BRGRQGCV,0.12825027
FZDUYUZS,0.23539189
STHZCZMQ,0.06068807
AGWQXYSK,0.046028007
ZMXBDAFI,0.019205859
7HUWEUJO,0.058682837
RNPTWY6J,0.058031432
D63CE4JE,0.1602593
JWPYWNEU,0.047281966
CLU9WQQT,0.13375042
NR5WGFN3,0.025535006
F8TSYPVA,0.019851314
QP2KV4CW,0.0877522
GYKEBWCJ,0.10156488
F9S9YZME,0.09006722
N24NSEQJ,0.1574827
IDFGBLIU,0.86349744
FBOGFQFB,0.45267045
4VB7NFVX,0.0733325
R4I3U6WD,0.06831616
HNZWV5EM,0.4522459
UNFYHUVP,0.053510863
GJTTIERJ,0.083856694
5MAVNMJX,0.07293562
JZ4ZRZTA,0.05824379
8NG6UC8R,0.05770625
K9OYK83E,0.9939832
RB65FVXC,0.8117799
D2YB7S8P,0.0865694
9PFZ8GSE,0.07622835
KE9JE458,0.04611311
VO5TK8FH,0.047283676
RVXXEWTK,0.15076981
MS2BW42V,0.82648695
IZ2WTEUM,0.06373726
HFSBB5OA,0.32182536
I45PNTSC,0.09185966
AT8BBNEH,0.0527495
LGMCRTXE,0.18338442
FLHARRYM,0.053086758
D7SKYGEU,0.05269855
CDVFVZN7,0.028671473
CEWLRR8Y,0.047025345
LUCZHK3E,0.14882341
CXJPU8PX,0.051219177
EEZE8GXQ,0.2238311
JTGIKBCV,0.07027355
CJHYZVAV,0.63439715
BSZZU2BK,0.37872517
KSKVJWTS,0.05000674
N9BANBOO,0.25831708
X4KLM3YU,0.045690745
CYFJBWNG,0.064928055
JOUCPG5U,0.050503466
GQSWAG6M,0.053977445
7DQEOUAG,0.79821724
HA7JKNHG,0.052954372
FF7MPYXR,0.057403218
YMS7QOAS,0.87836105
DJ43FJEN,0.8764806
9G7CGD3C,0.058617625
DYBXGBFU,0.8944126
FJU3EAS5,0.1280961
2X4WKSFP,0.087654494
BUHDYYGL,0.06215543
QWWFB53L,0.21249804
4DIOJQQX,0.045169063
IQDNORWY,0.7627483
MKXO7DVG,0.07506088
NIRZ4HID,0.46107158
5CSV6TOA,0.070231296
9SP9SJJE,0.30728862
GQ7VMAJN,0.4593546
VSJHZY3Q,0.23074363
BBHTJLPQ,0.12712914
Q3STKNUB,0.14623438
RX7XF57H,0.051570162
2AYJMXM2,0.05463416
XS3Q7AZR,0.17735933
NTFACGEL,0.3247791
JRXVV5GJ,0.21859278
TPSEHTTQ,0.054194663
VNORJUB2,0.05993131
UPNEWLXW,0.06848684
ZFRVI2UZ,0.15693864
DAD4EMXW,0.04423942
LUVNAEPN,0.045138285
KUKPJIXJ,0.82023865
EFFMCIMW,0.11248086
G8GN4JNV,0.046257723
F6YE3HVL,0.05826155
NXDXBMBF,0.05650076
MHSJQ4JV,0.8339134
ZV5H4FDP,0.18251185
SXHNHYFX,0.1898309
FFHSRPBN,0.059184004
Z2VJAMOW,0.12572348
HNS3R3D5,0.72260714
QADPUPRH,0.26097876
C6WQT4RX,0.028814776
56WAN93C,0.16448215
NRPPMJWP,0.9824687
XJFB5B9W,0.17543559
3BQVCYAE,0.30456486
EINEPRYC,0.06266743
CFEXBQSJ,0.82348573
SKAFGCWQ,0.14680402
GU8ONBGT,0.5108416
M9AFNCEQ,0.05724515
UUFE3JAX,0.8435065
PT59Y8HN,0.35504323
ARAZ5ZVL,0.2017531
PVNZKRS2,0.19572534
JPRR3MJX,0.34047997
EXZFCXZP,0.17794123
SDVPTGTB,0.055110388
EIJIAREQ,0.18522616
3BAYEXZC,0.05764063
MHNGXLNY,0.13418025
DCXCPZVX,0.37781775
GY3GGMD6,0.3761305
ZC6SSPYK,0.21066615
XNOFGM36,0.3293251
BKAUTCVF,0.07671715
QCJLXDJ8,0.051753767
UGYADX5L,0.38093722
GGFGJNYK,0.069246575
CELABZOL,0.8544487
EGEBKGVH,0.8594774
OXWWZMVZ,0.84383214
YLUDZJQB,0.24681535
KPSVKJBB,0.12241089
QUBAWSUU,0.18856086
C2IB9QPQ,0.03538717
GEDNUQUA,0.1837083
XBSA5NGK,0.43918425
HXXI4BN2,0.9881313
JMOTEOOJ,0.065612964
EQQSMGXD,0.40423676
WRPD2HMF,0.8603442
4C7CY3ER,0.19346575
EAYJ4OJF,0.060687233
2MEMZBBY,0.42475116
NX428PF5,0.07746046
XYQ4HMEE,0.44830367
74QHCPOR,0.26008174
6CZVKQTC,0.073899254
LKI8SIWO,0.84069115
E7SJU7FV,0.82888484
JRTVTWUY,0.05398178
EXQSXAHB,0.12473894
DAVGFGE3,0.072187826
NDYNMDUS,0.52283794
HCJYF2QZ,0.07791989
MYGFN2IW,0.044158902
SOGYHWEX,0.20543122
XRDU4PBA,0.19684398
BUGVH4DZ,0.09315669
JNNEZCBB,0.5041865
5FKFGIZC,0.15853238
NUEGYUGH,0.057242487
ABFQUVTA,0.14400093
WMWAQLVG,0.121465944
IYVVBXWR,0.14780392
NREVGZLT,0.09541406
U3BH4IY4,0.84361184
EFMRYVOU,0.43707502
JYP6C5FS,0.49359682
KEPXCN2O,0.06081653
INAKY9RK,0.14059578
CWFCD2XN,0.79508805
DAJT6YYA,0.07414815
XV2WQ7GY,0.047518354
JWVNPODL,0.25673687
H5KVKZQY,0.5105769
HFSJS8WA,0.86296844
JE2Q5DCN,0.050751355
WFGZQVVN,0.23125203
DX8A78IA,0.057967503
LHDE2QJC,0.057274986
27WCHANV,0.29128096
NGDJFWPK,0.029937841
9AFT9Z67,0.062372215
8XMAYA7Z,0.8825573
T5TGKHOM,0.20336351
KNUQEVWC,0.17167467
DIFJFDR7,0.058614783
XKAB9QYG,0.047093228
CU7WX4M2,0.48858592
TUFWHICI,0.8495882
CSUXS6UC,0.028999442
HEUYOQJS,0.056445774
ZXHATVUN,0.1666099
KWR4BJAI,0.48050907
F7RZRQVW,0.056021288
JUJWCYPP,0.027490543
2P8MMC3U,0.46871263
EBV3ROLX,0.08020738
FB33CRMM,0.051151093
8AXBJ3ZN,0.055288807
SZHWFXMQ,0.25358498
NJYNANBT,0.065696254
F2DZBV9E,0.1673143
MWHOTDGD,0.40279365
JKGQ6Q59,0.057841346
4F4UVPIS,0.8979584
KDBEZB4W,0.021609519
4IUEVZR6,0.19322038
CKDLDGBK,0.032859795
BMBMKLO5,0.8508034
L2DWAWQ8,0.89722204
UYXLWIRP,0.065311216
FIIFQK7R,0.12675168
TBMUHP5Y,0.3934602
ACKAWX6A,0.3619646
ZWGMQZGS,0.04200307
NYCJAH9H,0.050834246
3R3Q7LQU,0.994779
NIBKBT5J,0.28931406
N9TMNZFO,0.13238259
TURJYWRJ,0.051946573
7M579PSP,0.047519043
6WSQZRZD,0.49282148
6P5GXEAY,0.35750923
DIRV6QNM,0.040042978
DKYWNCLE,0.046028007
R4MRAHPP,0.18364787
EKYVSQ5T,0.060314436
N4BRANZJ,0.5044658
BUXRZYW4,0.25776288
A6BSMDIU,0.03520264
G7LVRCOZ,0.14468716
XKWQPGCN,0.22212505
WXCVPZVR,0.060339086
QWT7FVWQ,0.26371133
UESNISUC,0.040288404
U96QQDMA,0.04921734
KGKRLGHN,0.5054348
B48AAWO4,0.069013655
4KDFRJTQ,0.994779
V99WB3MP,0.1526758
9USF3V2T,0.11900798
8TTBHDWW,0.023995264
44NXV522,0.06357947
GUVTVHVA,0.057122704
FNMYKXQ8,0.14400539
AMM2AUGN,0.05679275
HNBGGECH,0.5331915
IAKCCEQE,0.8457984
TXHYU53A,0.058031432
J9TVCS4P,0.052474946
PQFG7RVU,0.8310701
E4XHEY5M,0.39796418
ZGXJAJHD,0.04887344
SF3U5N9N,0.91194975
GQAW8GKJ,0.09228266
BSYAT4Q6,0.836369
MEMAFSXY,0.049306903
65RFJYZA,0.05872523
SPFVIIHP,0.05927952
7JYEFUQQ,0.05485931
XNZB34YR,0.09738675
WZBGLHSP,0.5074617
87GW5R2B,0.07394003
FEPZABDS,0.057633035
JNF4M6HC,0.027200088
BVCDEFKW,0.8866173
J3ZWSXCO,0.018578345
YBLEGRSE,0.028808277
WTF8P7V8,0.8045492
ABIYRCGE,0.060865488
KNMYXLRC,0.055862814
CFVLZIN7,0.048446007
K47UMJDR,0.8254446
2RDRCURM,0.59232706
N4HKJDBX,0.04170924
WGGRDUJM,0.14560564
6R8SWNWL,0.0652306
MB5EVGMF,0.91018087
4XMAPD2C,0.061858233
B382IJYT,0.049616832
AZIXBJDW,0.2144303
FJSWUU3X,0.25808576
TMB7UW6N,0.8258944
BEGGFDCW,0.14030331
TVJPH4BN,0.8343287
9FSPZ5WG,0.86680657
KOBVJ9DT,0.059563365
2VCDTZKX,0.14368844
JDTSV7UJ,0.36819315
MHVNW7PC,0.9471629
WSGMINXL,0.80673206
BAGZCANC,0.055296965
QU6LRB7T,0.024448719
77MMC3ZJ,0.32755858
HQKV8JZH,0.052689835
RU843WAT,0.16651815
3PRFSYJP,0.049472626
FZR8DAAY,0.21525933
BKBEQ7EH,0.051089454
BMBYJTCF,0.077193104
9F3JS3SS,0.05539193
LNTHB8EC,0.047378246
2NOO8MXG,0.8460498
FVEDRPAS,0.3672105
C4UMWDFD,0.21104045
XMHRUSX7,0.9237534
VJMAGUNE,0.17976263
D3CYVWRZ,0.046029303
3CWZG8YW,0.06162274
7GW8HWJB,0.40236905
JEPSMPY6,0.19925658
BFOWNRPA,0.06977289
J2AGEJWO,0.051219177
ASM8RE94,0.05848009
TLZ5WSBY,0.053643838
SWFQFAFE,0.1400977
FGBY3BM3,0.8352214
CA5MVMTK,0.15993336
76O7BYB3,0.13015254
I8I4UQQ2,0.3299251
8Q4FXOQI,0.059078593
7N8S8RVP,0.07318873
JMNT6HKQ,0.032213718
4AQYP6T4,0.22050416
CCVEYPDT,0.791748
NEZUZXSE,0.0691888
ZYRBHE5X,0.03970642
BTHUEGSL,0.8392056
QUVYSJKC,0.45413828
SXNBY7P8,0.025234366
QCWOXVDT,0.5293322
SDBKBFUC,0.014360951
N3HQXP93,0.060407773
FJF2R559,0.14444269
DX2NSTRC,0.50591606
B7S5FXNB,0.02531911
FZNCCJS5,0.9912021
MFWRUU8O,0.056714702
KCKK5NAN,0.47293144
WLY7WNSY,0.6389958
TV7JSWHS,0.056337714
WEFRAEUB,0.09308091
WQKVFKYX,0.48993385
LDCWXFZR,0.1857668
7WYKPTE4,0.98898345
VXJR9OHG,0.047363278
DGBWPXE4,0.05707821
WOBGZCHF,0.31314382
GM5ZLTAD,0.05990398
EEYQ92WM,0.5121628
A9QTKLTQ,0.27214935
EVRYFMM5,0.057714198
HZT7GMIB,0.068199135
VQPBAQMK,0.11023828
HFBOEXFJ,0.06678396
MXGYNVZB,0.055327497
M9KP7EQW,0.04016305
M8PSGEVT,0.06931535
8YJWOC4T,0.5010715
W7DPYWKU,0.05905467
HSESPJWF,0.26902366
AUUETMSE,0.17581786
EIBVIG5Z,0.30844036
AHLQFSXG,0.14065634
C6VMEVM9,0.077160925
JGRVWRRF,0.06569856
3EGEKWHW,0.2797586
N4X6DSFX,0.10030143
FKK9S25E,0.056445774
RZTPYTEW,0.15565921
JNEWQFNU,0.16431612
AUQJSUGZ,0.36035058
HUVXAHJI,0.35166222
V4TNVMQA,0.07139392
R9W4YUP6,0.046599913
SJVU6JTU,0.060147725
6Y8QBWPR,0.45311755
LQMX2YPW,0.05846797
JAHLSX5B,0.046300985
79ARKMPK,0.8016096
RCU9KEFC,0.053637013
IGTEJF6Z,0.062659025
MWCTTZKD,0.07015689
CTHTL8KP,0.07436311
BZHHVRK6,0.16180763
VMTNCLZT,0.20355186
QN7EONYV,0.53274286
3M3TQVJB,0.4705821
KRGBGRU4,0.05166156
KD8DRTPQ,0.05385273
OJAHSFEI,0.20951396
A5WDUTPR,0.12990074
LRHVBP6H,0.09963893
G8AFNBV3,0.029591303
G9MPN3TN,0.15740125
NVMUEXZS,0.18728457
KHY39N7W,0.13823846
UDFHXSNF,0.8200535
C4UHSO4M,0.34414053
KF8AQSMN,0.040924482
K72DSIY8,0.501838
6PQT2YFR,0.061089445
M3X5VR2A,0.05478915
U5M6GKM7,0.31980926
BRYAIT3P,0.09845777
TEVB5SKJ,0.3281772
B8SQBSVB,0.14801279
5VSQVPCD,0.12672451
ARUFAQUG,0.07553357
BSEBPB5B,0.05871275
EQOHOMQT,0.016548628
H65H9VAB,0.07935763
8BFKOWDE,0.8479989
2JVZ5ZND,0.16677682
37UPT2GG,0.052046623
PW4FQ6CY,0.05854538
GWZ4KHC5,0.07902507
X3A32ZZF,0.05498016
CGSBXAKR,0.024650235
7Q42UYDY,0.06671469
9GA7NGKE,0.14426334
G4DBSQT5,0.048412316
XJYQYVGA,0.170962
84OKFQHS,0.122159086
BX8KYC5S,0.040139124
CHH2S35Z,0.8490365
7XFS9HEX,0.22526197
FBQGRLNV,0.03520542
2TTGLFLQ,0.07332099
2WRIMONC,0.08949644
CJBRGWGN,0.2013293
HANH6YZP,0.16499037
4KPA4YHR,0.54355216
DFPII22O,0.04726952
EJUUMWPQ,0.059273437
NNDUP9EE,0.056961104
CB5TGLCW,0.98146147
EUIWEHP4,0.25601205
IBV4SSPJ,0.05707821
PUXVSVTQ,0.3031591
LCKPRODK,0.06357354
XNRC4VHE,0.069820136
7OK937XC,0.48299056
ZZGRDMI9,0.28544402
5N2Z7YLL,0.055690274
K5EG5AHN,0.06391983
RGMTYHIQ,0.042942338
KR8BXBYI,0.093123704
KCFYYRC4,0.19611545
GHDVHBYI,0.065612964
Z5KN8VUG,0.76087743
GD6KQJZ6,0.027503705
VDU6B9FP,0.0750583
5RBD9D3D,0.059072107
BDQMQUCX,0.15388004
HHAY4EQP,0.8250075
XITEYKTK,0.026196167
A5CGK77N,0.056021288
FQVWNCGS,0.077570386
DMTN958M,0.06383149
CJB3RDDP,0.16267695
M7M3ZD4W,0.056445774
FFH5XEUC,0.5487745
DRMDQNWQ,0.06689477
JYKXFWX3,0.053541183
LVFJPUDN,0.044093747
MEKQ7GCG,0.19326726
BSXVJKHS,0.14717242
H6BB5R3Z,0.20350394
RRTQIQJC,0.19611545
JIFBAYCB,0.054974552
AV2JZRVT,0.1416027
3EJZUSRJ,0.068409935
KCPF5JAF,0.054601036
XQKVPKM6,0.18217835
JOCDNXXF,0.257633
I9WJA6JF,0.04189711
9RSAUUPH,0.052353725
P36MMR7X,0.05561523
CARDYWPM,0.07179263
BCG8TQNU,0.84888136
IVVD5SDI,0.050276425
KHUDKRPY,0.044092078
CZWXZC96,0.060812946
GBDWHKPZ,0.1398051
EM6INKA7,0.05325889
HCFX8ED7,0.04974669
EWVEGMSZ,0.069784634
TLMU4IA9,0.046273734
NHA4TOFK,0.052550238
P3FDRZXZ,0.43837532
HE6MSALD,0.22950038
FJFLVDDU,0.030504104
XKAQ5I8F,0.25346845
R2WQJLUY,0.051753767
ARKM4WXM,0.14433224
N8EGFHYY,0.15388004
EIZWMHTJ,0.13213606
MHXS3PMC,0.044398718
DYXCPZQY,0.8428768
EOFH3KXX,0.04568934
MONOOTVT,0.46140924
YHBKXDXX,0.057489313
VUXK7TAA,0.2800027
CVZBBQVV,0.049750417
2EGUR28K,0.84980124
RZJLGYYY,0.027023122
HAEGBJQZ,0.063556254
LB4UJNDU,0.4541143
UAFJCYPO,0.16886044
6CFWA3NW,0.18684554
9VUKGTAI,0.023353048
WGU24R2Q,0.14262332
NUWD3FAY,0.06953025
2FB8VYNF,0.94163287
G8S5JR7U,0.04175635
E7GADWU6,0.8227562
QGVKWG2W,0.049984537
NRPYAN2I,0.059077393
LB9ZPNBY,0.049554434
KBUU9GTF,0.2755532
KTDHZXB8,0.020743897
CCERCB6H,0.05976744
NMJN8TQV,0.05243525
KHXJYMEI,0.02595459
C72RZOYA,0.063503996
DMJ9T46J,0.077539824
HLWMKRRA,0.83265686
QKFPXRFV,0.06319963
8QZNJIDP,0.2085938
XVPTR2AY,0.2286122
4VX8DC5R,0.5466021
MA8SO4SK,0.05398178
JMPKZWTU,0.08576667
BQL8ZKNW,0.045028415
3W9NM8ZH,0.05419575
ERXQJFCE,0.1542327
DRHQTRDS,0.05022754
JYSJGDDN,0.059181504
XW6BJF7L,0.8445811
MJ27JAKH,0.06889592
QBXUNKWA,0.05931092
NMWZTIEH,0.23111965
CQJBIP99,0.06780537
MGAK3GXZ,0.18518028
L6CSN3BB,0.32668978
WREQBSUI,0.05990398
E2WGCUPA,0.04132984
8M2YTHRZ,0.8863835
F4JEQKNU,0.07106273
3IDP22GW,0.02791512
XAMJRCYU,0.2367867
DTER2R7D,0.49266878
I98Z8HNE,0.9108344
HR5XBJVM,0.13293043
YGZTMGB7,0.8285996
PSBOHVNJ,0.057430618
8QUFXEMA,0.062484536
KMGBZNCA,0.09368124
7ERZDEMI,0.05329966
GNLWEDZP,0.16582808
SPQEDCOU,0.025258364
NSQ4RKNO,0.055862814
DCV7CJDQ,0.1995159
5NYXHRMH,0.43423638
CRCXSST6,0.059893467
ACRPCPRE,0.053613383
DD8T2DRC,0.07415154
52MTEBDZ,0.09432668
P2PWARDS,0.8347314
AWAJBXLB,0.060979534
CRA6MEMV,0.09975306
7ASYXE6A,0.17988685
6HBRAE9M,0.8292408
URKOW8RA,0.5164545
MBHGUV56,0.046077058
6BRMRNTO,0.030809762
2QQGUDAK,0.5009038
EDZUZTOB,0.051234175
KWCTLHMC,0.20299289
MPAYJAXN,0.4765972
H3MXHXJO,0.028371146
SQTKLMAI,0.45734164
NBOOLRF5,0.14313702
MBXRFCTT,0.94279563
NMMPZMNA,0.84514666
AMW6NJCF,0.39939067
6CHFWCCQ,0.80708146
BSKFYPCC,0.053225413
KGN8GHKZ,0.06790578
HBJBJHOK,0.35882813
IJNW95EO,0.05626054
4N34ZZRA,0.09460616
6WKTEOFZ,0.05848009
FX94RDNW,0.055478707
KS4JBTL6,0.9850026
FJAVTJS7,0.039885238
UPQEVVMU,0.2652259
CRZB4ZGB,0.03322455
JYJRVZTT,0.14915797
KQK8S8CG,0.9495953
JFRO8OTN,0.06533579
2BLTXHSB,0.04178059
BZHZVPKC,0.03970642
GE4VFAJH,0.8220228
MADCDZES,0.055668436
D7YPJDAK,0.03174745
EAVAMG2B,0.1388651
9BJB9WNR,0.21229136
3TLLGKJA,0.22679493
F62R3PGZ,0.031444266
68WEXKVB,0.044138066
JXR5N7CH,0.15866546
L7I6EJMW,0.25688797
TRILX8QT,0.054306515
CQSTKDUX,0.06219943
AQKGFEZB,0.18256652
SAVZ56EA,0.067756765
VGRHH5BK,0.05163463
GTCDNMBF,0.2974432
XVMJMPCD,0.04977538
CKFQQNDA,0.05872498
QDHHEHWA,0.12715484
H6SXNKC7,0.054213118
E2JAMLQP,0.059758756
XZMGB5FR,0.47415555
EMABPFPH,0.05931092
KBGBNFWA,0.9798569
IGFPECKT,0.060964495
KQUOKKT7,0.123469956
RBOQSGHA,0.11005953
X22A8KUZ,0.4600486
WB2SVZPT,0.83051115
DIFQVALO,0.45274106
QHHZBBMU,0.83921224
SJT5VHTP,0.596006
O9FMB7MX,0.04461689
LDCJ5GBW,0.058759674
MOSXMCCN,0.7892205
FX3L4S6Z,0.2158964
HCCSVCEP,0.04998537
FDZXYMRH,0.277115
LXEQHH2D,0.053460605
6HA3NXDS,0.10142551
68PYT3CF,0.060284648
VE4UYZTU,0.16643545
FRDT2DBR,0.16301809
GSD6VHA2,0.05124997
AMKSWFDH,0.17993136
XRYP3VYK,0.2768369
XIFVSSV6,0.050868206
W4RJBEBS,0.20324783
5SUTW9QL,0.04505398
FAHIFIFF,0.15565294
4ZR2TMOA,0.068199135
EZBSYWQU,0.07886644
FSCMUMLE,0.0951344
2LSC8W9Z,0.8102257
6RPGHRCA,0.06263656
CDX3MIHD,0.1808163
KJJHZMNJ,0.07897342
HABY38BN,0.28026992
X5ELUSJE,0.16881667
ZJTTQEEL,0.21138248
MHUC5RGD,0.34790826
NCWSS9X9,0.17080294
IMNXDL3Z,0.8321353
BTXMKNZR,0.21436094
RXY2YNXP,0.056021288
MWBFFQS8,0.13447921
XRQHD9HF,0.4690843
JDCPVCYR,0.06317342
8SKL8H7A,0.08496325
JYNRYFMJ,0.14468716
LBEENGGK,0.27676952
6CP6PTHP,0.4032914
JZPNE5IC,0.054944087
EXG8YGY8,0.1771316
G9IKZ7ZM,0.05384198
NRFCEPWB,0.16607456
KIO6ET4Y,0.06436691
C2V7HUFW,0.26269698
JMQ8HXVX,0.15476823
DZHFMHDP,0.04028452
DJYJX2LQ,0.050185088
DZXQUWMJ,0.5009504
B9PYFTEG,0.8549117
BYZM6IJU,0.052743386
OX8QRYTC,0.08516298
DPRMUEJH,0.049306903
F7VJVTPC,0.09221392
FBFSXNKI,0.055522166
NDJKC9JU,0.031837065
GXCMF6SK,0.082761474
MZKVMMS4,0.063685775
5CKXZQV6,0.35116205
BVVTQ46L,0.19285831
XYBBBVVF,0.85230964
LKJUDPFW,0.8414624
FIBAXTSJ,0.46675372
PX4ZNEC8,0.11252339
PASZ3TZA,0.064618334
56JJFDR2,0.18725559
DAUEAXV9,0.15112397
GT3SHMCU,0.36589944
JMWTNUDB,0.061040446
VWAFGRYE,0.07124151
IZOUQCSK,0.4754082
25OTR6YQ,0.04763956
6CCREH8G,0.060964495
B7D5YXOD,0.4893819
VV4TJS8A,0.3646137
KHSDJXWT,0.058031432
YRNP87NE,0.8450541
6WKPH9E9,0.14871922
JQSXEBGA,0.11060043
DLGVXWHS,0.04811718
K75U5YXV,0.053977445
GODZSYEN,0.28063172
D4WQ5JRA,0.13221373
8W387TWK,0.5320223
F4KMX5QM,0.1908647
NPYQKCC5,0.066618405
Z7XYQHLH,0.04128166
JCYZJMYR,0.05607732
9HPHCGHS,0.059565958
AG8YSH4M,0.08408776
DAZOP4BA,0.04952683
CV8IK8X9,0.060257185
TWNNJKBX,0.65477645
3WBWV7EX,0.058031432
NUKBFHG8,0.1689251
FPQKCEDO,0.1603636
AYHPAVUH,0.14662318
IYNZOF6K,0.04938952
8JGJ8TVA,0.90613353
BGGHCJ2P,0.85107094
29PCFKCG,0.04322953
VYSFNL5P,0.36356577
DPGKPM5P,0.05826155
N9VIFMHZ,0.49513167
FJHKOSSH,0.5165888
BM7QTWXD,0.5336058
JEAWZGY5,0.5006799
AMXVPAQW,0.05855126
6NPMVNPP,0.13532677
V6KDRPBY,0.31567582
B4MCCVVO,0.8487498
69XKCPBC,0.25239843
YCBHDT5P,0.05680866
VCGGAILJ,0.7534928
YENZ8DFZ,0.12409631
ZRXFGXH6,0.35695013
ZUSVDUE3,0.05860173
Q4GJCUZP,0.05712419
HVPZITBN,0.86160344
F9BRWDRG,0.5884281
DG5XRYOJ,0.05148217
F2GGTCD2,0.8197708
APW7EQTP,0.98535836
T9RBWPTW,0.057640195
TUVMYNMQ,0.07381044
XYFX5WQL,0.052915372
WDRGMKSE,0.15239018
FEUQUMOI,0.18089993
7HXMUQTC,0.033387825
EYWCWLXM,0.31543154
FMNZQTSX,0.26109135
BALUUQAP,0.20268632
6CET7BJA,0.06220399
SZGF26YZ,0.8769728
PBYPIG2U,0.34421182
HS2MGMPK,0.8193474
PEYRJZQS,0.46636364
UWRBD62Q,0.12591244
C5JNWH79,0.056445774
J3NTGAHU,0.17496791
PXJSBUVP,0.80816966
3KE3EEGT,0.16834337
YH7DFAZY,0.04698241
HDOSTZHZ,0.03255245
BNFYTZMZ,0.14791743
2RJYTKGU,0.37504405
ANHPQKSA,0.050258443
NKDVIVLJ,0.2912553
3QGPNTBL,0.34334028
P72BNE2P,0.14299348
ZJG2HC8M,0.04870436
BEWTRHJ7,0.07704631
CNXM8JVN,0.039902255
H7JTSSBU,0.080886394
VXWWRDEP,0.051570162
BBWDVHAS,0.04575497
QWDRBX9N,0.55998576
YXE7PFNK,0.0539904
EQT5X3B5,0.06109437
QPTX8DTC,0.16502395
AUYCFK9W,0.06087435
MUJZNZES,0.040800437
9ASTPH95,0.3501513
EATSKUUH,0.017684601
EEEZMHXQ,0.07618852
FGCP2LEE,0.057523765
BDJWIXPB,0.057252977
LV9HNTOO,0.06880763
AID8MGQG,0.25884092
LW8F5VYJ,0.025561402
VKZHTVNE,0.04096265
AENWPXT6,0.18382913
CVTRZN5P,0.74973553
2MXUF8MT,0.115881115
HEKVEQXU,0.4600782
IZKSKMWB,0.16950697
FK39K5PH,0.18398528
2QHTYUYB,0.05655378
FPRSBK89,0.9860719
5S2GPQID,0.10626981
GACQR6R7,0.68714863
ULZYVWRZ,0.035626687
WAL6YFUQ,0.051505096
PN54KVRS,0.10590423
AA8IYUDI,0.506366
KF4WHA9U,0.06018497
4WORCJX4,0.07591772
TKACKRFV,0.04938467
PK6MDGNH,0.089904845
KFYJV3SS,0.8171872
GEORLUUU,0.056445774
7KHBEGWB,0.2430437
RYD8SLEN,0.056809057
XQ2BEXRO,0.28482336
HJ86CW9Y,0.06279645
CYLS7DNT,0.07728327
KFSQV3NH,0.054071385
FRKGHCPT,0.18896218
KYKABEVM,0.8710748
SBPE4Z8O,0.05616295
JMPMFHLR,0.25274277
9VQKLCKW,0.0720412
DEST8WJ5,0.110115446
HACPPGDE,0.079538785
J3UEGWVQ,0.040574864
UTOCTDD5,0.034090642
DEY4KFJ3,0.057102248
EZXR3YIW,0.058031432
FQAYKMRO,0.22511092
5DHQATXW,0.49857914
C2TUXPA9,0.03929514
JPD7UBBZ,0.23022397
ERGDS55B,0.06212479
IAJXAQFH,0.8560646
8HGBLWXR,0.05412021
TU6A6AMH,0.36910287
CR8X248E,0.1667396
